,county,state,totalpop,income,professional,service,office,drive,carpool,transit,workathome,meancommute,unemployment,party,perc_men,perc_white,perc_private_work,perc_citizen,perc_employed
1842,Conway,AR,21110.0,37732.0,0.28800000000000003,0.142,0.233,0.8190000000000001,0.128,0.006,0.022000000000000002,0.247,0.081,R,0.49009947891994315,0.8304568527918782,0.7649999999999999,0.7529606821411653,0.39346281383230697
1843,Labette,KS,21048.0,41439.0,0.299,0.209,0.188,0.85,0.081,0.002,0.026000000000000002,0.163,0.053,R,0.49306347396427214,0.9045599151643691,0.739,0.7549410870391486,0.4547700494108704
1844,Elbert,GA,19537.0,35388.0,0.226,0.165,0.204,0.872,0.08900000000000001,0.004,0.022000000000000002,0.217,0.10800000000000001,R,0.47407483236935044,0.6399197592778335,0.74,0.7556943235911348,0.3690433536366894
1845,Logan,AR,22001.0,35325.0,0.282,0.203,0.203,0.821,0.10800000000000001,0.001,0.046,0.266,0.081,R,0.5009772283078042,0.9271255060728745,0.727,0.7627380573610291,0.39625471569474113
1846,Brown,IN,15011.0,54615.0,0.335,0.22399999999999998,0.174,0.828,0.111,0.01,0.038,0.336,0.062,R,0.5010325761108521,0.977619532044761,0.819,0.7957497834921058,0.4689227899540337
1847,Union,SD,14842.0,64471.0,0.418,0.139,0.24100000000000002,0.8440000000000001,0.085,0.0,0.039,0.19399999999999998,0.028999999999999998,R,0.5037057000404258,0.9460834181078331,0.7892107892107892,0.7448457081255896,0.5104433364775637
1848,Chickasaw,MS,17391.0,30926.0,0.18600000000000003,0.141,0.222,0.8190000000000001,0.122,0.0,0.022000000000000002,0.248,0.122,R,0.48111091944109025,0.5195979899497488,0.7939999999999999,0.7281352423667414,0.3768615950779139
1849,Mitchell,GA,22982.0,31915.0,0.284,0.152,0.23199999999999998,0.736,0.191,0.003,0.028999999999999998,0.221,0.135,R,0.521712644678444,0.4715447154471545,0.725,0.745844574014446,0.34618397006352797
1850,Emanuel,GA,22731.0,32229.0,0.218,0.19699999999999998,0.223,0.797,0.121,0.013000000000000001,0.013999999999999999,0.265,0.132,R,0.48963969908934935,0.6085192697768762,0.723,0.7436540407373191,0.36514011702080856
1851,Clark,IL,16159.0,50517.0,0.294,0.17300000000000001,0.203,0.826,0.105,0.0,0.04,0.214,0.085,R,0.48443591806423664,0.9787878787878787,0.7847847847847848,0.7604430967262825,0.45949625595643295
1852,Hancock,IL,18738.0,47699.0,0.293,0.16899999999999998,0.24,0.7929999999999999,0.099,0.002,0.075,0.237,0.068,R,0.4935959013768812,0.9758064516129034,0.758,0.7845554488205785,0.4586935638808838
1853,Marquette,WI,15140.0,46242.0,0.225,0.192,0.204,0.7929999999999999,0.11900000000000001,0.004,0.037000000000000005,0.29,0.076,R,0.509445178335535,0.9594320486815414,0.7879999999999999,0.7907529722589168,0.44973579920739765
1854,Wyoming,WV,22866.0,33730.0,0.276,0.17,0.22399999999999998,0.8240000000000001,0.10400000000000001,0.0,0.027000000000000003,0.32,0.10099999999999999,R,0.4954080293886119,0.988843813387424,0.779,0.7860141695093151,0.2821219277529957
1855,Jackson,OK,26056.0,41560.0,0.258,0.218,0.215,0.815,0.127,0.002,0.021,0.15,0.076,R,0.49458857844642307,0.6639089968976215,0.6503496503496503,0.7048664415105925,0.3986797666564323
1856,Bosque,TX,17971.0,44674.0,0.285,0.18100000000000002,0.218,0.7829999999999999,0.128,0.002,0.048,0.294,0.079,R,0.49262701018307276,0.8060913705583754,0.7562437562437562,0.7349062378276111,0.39869790217572754
1857,Edgar,IL,17992.0,45691.0,0.27,0.17600000000000002,0.215,0.836,0.11,0.004,0.03,0.218,0.096,R,0.4886060471320587,0.9798590130916416,0.8038038038038039,0.7797354379724322,0.43391507336594043
1858,Harrison,KY,18648.0,35681.0,0.23800000000000002,0.17,0.237,0.833,0.10800000000000001,0.001,0.024,0.262,0.081,R,0.48825611325611323,0.9532520325203254,0.801,0.7577756327756328,0.39162376662376663
1859,Potter,PA,17377.0,40654.0,0.28300000000000003,0.15,0.19699999999999998,0.778,0.121,0.001,0.042,0.243,0.069,R,0.5004316049951085,0.9787878787878789,0.791,0.7784427691776487,0.4002992461299419
1860,Roseau,MN,15615.0,53199.0,0.287,0.13,0.16899999999999998,0.74,0.153,0.009000000000000001,0.052000000000000005,0.162,0.027000000000000003,R,0.511751520973423,0.9423076923076923,0.8281718281718281,0.7341658661543388,0.5409542106948447
1861,Sawyer,WI,16483.0,41665.0,0.306,0.21,0.23800000000000002,0.767,0.11800000000000001,0.011000000000000001,0.055999999999999994,0.192,0.098,R,0.5060971910453195,0.7987679671457905,0.691,0.793848207243827,0.42207122489838017
1862,Hickman,TN,24283.0,36334.0,0.24100000000000002,0.21100000000000002,0.215,0.812,0.115,0.004,0.035,0.371,0.086,R,0.5248527776633859,0.9293756397134084,0.777,0.771609768150558,0.38660791500226493
1863,Inyo,CA,18373.0,45955.0,0.315,0.223,0.258,0.696,0.095,0.008,0.054000000000000006,0.146,0.068,R,0.5014967615522778,0.6578680203045685,0.624,0.7425025853154085,0.45555978882055187
1864,Seward,NE,16998.0,59662.0,0.35200000000000004,0.16699999999999998,0.19,0.8029999999999999,0.075,0.004,0.054000000000000006,0.21,0.035,R,0.5112366160724792,0.9685598377281948,0.768,0.7572655606541946,0.502588539828215
1865,Sibley,MN,15021.0,56990.0,0.307,0.151,0.18,0.7759999999999999,0.095,0.004,0.08199999999999999,0.249,0.055,R,0.5066906331136409,0.9051463168516649,0.7789999999999999,0.7301111776845749,0.5237334398508754
1866,Clarke,MS,16362.0,35993.0,0.28600000000000003,0.139,0.223,0.7609999999999999,0.141,0.003,0.032,0.3,0.11699999999999999,R,0.4730473047304731,0.6379137412236711,0.73,0.7639041681945973,0.3888888888888889
1867,Warren,IL,17701.0,43699.0,0.294,0.209,0.2,0.769,0.10400000000000001,0.003,0.057,0.18899999999999997,0.092,R,0.48590475114400317,0.8639112903225806,0.7957957957957958,0.7333483983955709,0.45579345799672333
1868,Crawford,WI,16483.0,44459.0,0.24600000000000002,0.192,0.19899999999999998,0.82,0.076,0.004,0.051,0.22699999999999998,0.065,R,0.5146514590790512,0.960764587525151,0.7757757757757758,0.7838985621549476,0.4544682400048535
1869,Falls Church city,VA,13308.0,120522.0,0.74,0.099,0.121,0.57,0.079,0.222,0.073,0.294,0.042,D,0.4789600240456868,0.7578288100208768,0.606,0.6814697926059513,0.5520739404869252
1870,Young,TX,18329.0,44693.0,0.304,0.172,0.22,0.8290000000000001,0.102,0.0,0.052000000000000005,0.157,0.055999999999999994,R,0.4996453707239893,0.8024316109422494,0.731,0.7160783457908233,0.4521796060887119
1871,Carbon,UT,20927.0,46900.0,0.261,0.191,0.256,0.807,0.13,0.006,0.026000000000000002,0.155,0.07400000000000001,R,0.4938596072060018,0.8484231943031537,0.7449999999999999,0.7176375017919434,0.4394800974817222
1872,Limestone,TX,23454.0,37554.0,0.295,0.21600000000000003,0.18100000000000002,0.8079999999999999,0.12300000000000001,0.0,0.04,0.2,0.08199999999999999,R,0.5155197407691652,0.6078629032258066,0.613,0.6939967596145646,0.4001023279611154
1873,Brunswick,VA,16930.0,36919.0,0.261,0.23600000000000002,0.21100000000000002,0.841,0.091,0.013999999999999999,0.023,0.28800000000000003,0.105,D,0.5246308328411105,0.4111111111111111,0.6890000000000001,0.8124630832841111,0.38989958653278206
1874,Jefferson,FL,14198.0,43355.0,0.41100000000000003,0.19,0.22899999999999998,0.8109999999999999,0.122,0.001,0.051,0.28800000000000003,0.094,R,0.5297929285814903,0.5902140672782875,0.586,0.8141287505282434,0.3483589237920834
1875,Morgan,WV,17475.0,39324.0,0.309,0.19,0.19,0.797,0.154,0.0,0.027000000000000003,0.331,0.12300000000000001,R,0.49339055793991415,0.9736575481256333,0.725,0.7998283261802576,0.4088125894134478
1876,Richland,IL,16127.0,44127.0,0.27699999999999997,0.168,0.22899999999999998,0.8220000000000001,0.122,0.001,0.026000000000000002,0.174,0.054000000000000006,R,0.4969926210702548,0.9746192893401013,0.796,0.7716252247783221,0.4537111676071185
1877,Garrard,KY,16976.0,44243.0,0.285,0.159,0.22699999999999998,0.8109999999999999,0.111,0.004,0.054000000000000006,0.332,0.114,R,0.49081055607917057,0.96220633299285,0.77,0.7645499528746466,0.4204759660697455
1878,Mills,IA,14862.0,63979.0,0.33399999999999996,0.18600000000000003,0.218,0.8140000000000001,0.08800000000000001,0.021,0.040999999999999995,0.243,0.038,R,0.5051137128246534,0.9605263157894737,0.718,0.755147355672184,0.47698829228905937
1879,Freestone,TX,19586.0,44301.0,0.261,0.23600000000000002,0.198,0.848,0.114,0.003,0.013999999999999999,0.251,0.049,R,0.5223118554069233,0.6876267748478702,0.7352647352647352,0.719493515776575,0.4017155110793424
1880,Lafayette,WI,16835.0,51445.0,0.305,0.133,0.221,0.76,0.086,0.003,0.086,0.248,0.036000000000000004,R,0.5061479061479062,0.9556898288016112,0.7520000000000001,0.7375111375111375,0.517077517077517
1881,Hamilton,IA,15297.0,49813.0,0.3,0.153,0.217,0.8109999999999999,0.09,0.0,0.033,0.175,0.038,R,0.48813492841733674,0.9161616161616161,0.7509999999999999,0.7462247499509708,0.4887232790743283
1882,Macon,MO,15460.0,36976.0,0.287,0.21899999999999997,0.2,0.785,0.133,0.009000000000000001,0.033,0.21100000000000002,0.087,R,0.48771021992238034,0.9524291497975709,0.7152847152847154,0.7591203104786546,0.42309184993531695
1883,Hardee,FL,27468.0,35457.0,0.201,0.179,0.203,0.7140000000000001,0.174,0.025,0.026000000000000002,0.244,0.11,R,0.5431775156545798,0.4807302231237322,0.789,0.6097640891218873,0.34647589922819283
1884,Lamar,GA,18114.0,40344.0,0.308,0.175,0.23800000000000002,0.787,0.14,0.001,0.044000000000000004,0.31,0.156,R,0.47769680909793527,0.6585117227319062,0.7507507507507507,0.778293033013139,0.3787125979905046
1885,Woodward,OK,20986.0,55300.0,0.282,0.14800000000000002,0.205,0.88,0.07,0.009000000000000001,0.016,0.182,0.051,R,0.5323549032688459,0.8523560209424085,0.789,0.7186219384351472,0.44529686457638423
1886,Redwood,MN,15723.0,47211.0,0.336,0.187,0.193,0.759,0.092,0.006,0.085,0.16399999999999998,0.04,R,0.5023214399287668,0.8840725806451613,0.7717717717717718,0.7410163454811423,0.4819054887744069
1887,Renville,MN,15171.0,52149.0,0.325,0.154,0.17800000000000002,0.807,0.071,0.003,0.071,0.184,0.05,R,0.5085360226748401,0.9004024144869216,0.7780000000000001,0.7609913651044756,0.49917605958737066
1888,Price,WI,13800.0,43137.0,0.284,0.17600000000000002,0.171,0.785,0.105,0.0,0.047,0.18600000000000003,0.046,R,0.5042753623188406,0.9685916919959472,0.7712287712287712,0.8182608695652174,0.4827536231884058
1889,Smith,MS,16257.0,32951.0,0.251,0.147,0.23,0.8420000000000001,0.1,0.012,0.025,0.294,0.048,R,0.48163867872301164,0.748496993987976,0.7547547547547547,0.7540136556560251,0.3957064649074245
1890,Calhoun,SC,14958.0,43531.0,0.28300000000000003,0.156,0.22,0.8490000000000001,0.073,0.004,0.033,0.28300000000000003,0.086,R,0.4838213664928466,0.5383838383838384,0.732,0.7798502473592727,0.4315416499532023
1891,Williamsburg city,VA,14754.0,48639.0,0.473,0.225,0.19,0.654,0.076,0.037000000000000005,0.057999999999999996,0.193,0.085,D,0.4517419005015589,0.7120743034055728,0.637,0.8194387962586417,0.4034838010031178
1892,Simpson,KY,17704.0,39679.0,0.257,0.161,0.251,0.861,0.079,0.002,0.019,0.21600000000000003,0.07,R,0.4923746046091279,0.8687690742624619,0.8089999999999999,0.7498870311793945,0.42498870311793946
1893,Beckham,OK,23300.0,48601.0,0.243,0.17300000000000001,0.252,0.856,0.1,0.001,0.024,0.184,0.028999999999999998,R,0.5371244635193133,0.8031413612565446,0.7799999999999999,0.723862660944206,0.4124892703862661
1894,Tipton,IN,15573.0,51613.0,0.311,0.163,0.19899999999999998,0.8490000000000001,0.092,0.0,0.031,0.24100000000000002,0.062,R,0.4993257561163552,0.9676440849342771,0.8218218218218218,0.7761510306299364,0.46201759455467795
1895,Crisp,GA,23314.0,31615.0,0.299,0.196,0.255,0.838,0.1,0.0,0.035,0.187,0.155,R,0.4733207514797975,0.5156723963599597,0.7057057057057058,0.7383546366989792,0.37029252809470703
1896,Macon,TN,22761.0,33509.0,0.22,0.146,0.215,0.828,0.138,0.0,0.019,0.314,0.07400000000000001,R,0.4924651816704011,0.9362348178137652,0.7709999999999999,0.731821976187338,0.42427837089758796
1897,Fountain,IN,16888.0,46760.0,0.266,0.158,0.171,0.828,0.09,0.004,0.025,0.255,0.086,R,0.5010066319279962,0.9666666666666666,0.8031968031968032,0.7595926101373757,0.4460563713879678
1898,De Witt,IL,16388.0,53959.0,0.272,0.17600000000000002,0.266,0.852,0.09,0.002,0.033,0.223,0.077,R,0.5034781547473761,0.9694811800610378,0.77,0.7726995362460337,0.4921894068830852
1899,Bond,IL,17313.0,47946.0,0.264,0.212,0.262,0.752,0.078,0.018000000000000002,0.052000000000000005,0.22899999999999998,0.064,R,0.5073644082481372,0.8988764044943821,0.8210000000000001,0.7819557557904465,0.4368393692600936
1900,Richland,ND,16317.0,55390.0,0.317,0.175,0.18,0.7829999999999999,0.094,0.0,0.059000000000000004,0.17600000000000002,0.03,R,0.5156585156585156,0.9381965552178319,0.7490000000000001,0.7785132070846357,0.5393148250291108
1901,Pike,IL,16144.0,40588.0,0.256,0.198,0.207,0.8170000000000001,0.095,0.002,0.038,0.253,0.055999999999999994,R,0.49882309217046583,0.9656912209889,0.7412587412587414,0.7726709613478692,0.4458002973240833
1902,Butler,IA,14966.0,52360.0,0.27899999999999997,0.16899999999999998,0.221,0.807,0.094,0.003,0.051,0.239,0.04,R,0.49639182146198046,0.9788519637462236,0.766,0.7591206735266605,0.4957236402512361
1903,Arenac,MI,15424.0,38307.0,0.268,0.20600000000000002,0.23,0.815,0.096,0.008,0.037000000000000005,0.262,0.12,R,0.5065482365145229,0.9616161616161616,0.8069999999999999,0.8098418049792531,0.3610606846473029
1904,Gasconade,MO,14948.0,42826.0,0.263,0.179,0.198,0.795,0.135,0.004,0.046,0.256,0.061,R,0.49538399785924536,0.9757330637007078,0.7862137862137861,0.7793684773882794,0.43932298635268935
1905,Dallas,MO,16564.0,38062.0,0.268,0.161,0.259,0.7090000000000001,0.182,0.001,0.055,0.326,0.132,R,0.5001207437816952,0.9772727272727274,0.777,0.762919584641391,0.35879014730741365
1906,St. Francis,AR,27345.0,32105.0,0.237,0.214,0.24100000000000002,0.7879999999999999,0.128,0.001,0.024,0.203,0.11699999999999999,D,0.5484000731395137,0.42083758937691523,0.707,0.7533735600658256,0.3385993783141342
1907,Ford,KS,34714.0,50777.0,0.215,0.163,0.17800000000000002,0.7959999999999999,0.145,0.004,0.018000000000000002,0.145,0.064,R,0.5158149449789711,0.4239350912778905,0.816,0.5004321023218298,0.4677363599700409
1908,Smith,TN,19136.0,43914.0,0.248,0.15,0.22899999999999998,0.888,0.077,0.0,0.026000000000000002,0.27899999999999997,0.052000000000000005,R,0.49534908026755853,0.9434914228052472,0.7592407592407593,0.7571070234113713,0.4243833612040134
1909,Leon,TX,16819.0,49802.0,0.303,0.14400000000000002,0.212,0.809,0.09699999999999999,0.001,0.053,0.267,0.075,R,0.493965158451751,0.7749747729566094,0.694,0.7304833818895297,0.3967536714430109
1910,Harrison,IA,14467.0,53567.0,0.295,0.16699999999999998,0.237,0.797,0.11199999999999999,0.002,0.047,0.26,0.036000000000000004,R,0.4956107002142808,0.9777777777777777,0.7972027972027971,0.7668486901223475,0.5081910555056335
1911,Washington,IL,14457.0,53202.0,0.316,0.159,0.188,0.838,0.07,0.004,0.043,0.23199999999999998,0.055,R,0.5009338036937124,0.9726996966632964,0.7977977977977979,0.7832192017707685,0.497613612782735
1912,Pike,MO,18517.0,41750.0,0.27399999999999997,0.156,0.23800000000000002,0.795,0.102,0.002,0.057,0.23199999999999998,0.065,R,0.5547874925743911,0.9087179487179488,0.7802197802197801,0.7735054274450505,0.3942323270508182
1913,Gray,TX,22983.0,43288.0,0.24100000000000002,0.156,0.24600000000000002,0.8390000000000001,0.13,0.0,0.006999999999999999,0.193,0.054000000000000006,R,0.5331331853979028,0.6724489795918367,0.7967967967967968,0.6880737936735848,0.41091241352303876
1914,Faribault,MN,14230.0,47540.0,0.321,0.17600000000000002,0.195,0.785,0.085,0.003,0.073,0.187,0.042,R,0.5035137034434294,0.929364278506559,0.746,0.7746310611384399,0.5001405481377372
1915,Carroll,IL,14926.0,48631.0,0.285,0.16699999999999998,0.182,0.82,0.086,0.008,0.053,0.239,0.081,R,0.49973201125552724,0.9504048582995952,0.781,0.7857429987940506,0.46000267988744475
1916,New Madrid,MO,18411.0,33630.0,0.253,0.20800000000000002,0.20600000000000002,0.861,0.079,0.002,0.027000000000000003,0.16699999999999998,0.08800000000000001,R,0.47949595350605617,0.8180894308943091,0.7929999999999999,0.7572646787246755,0.39639346043126394
1917,O'Brien,IA,14092.0,55227.0,0.284,0.151,0.233,0.743,0.106,0.024,0.059000000000000004,0.153,0.027999999999999997,R,0.500141924496168,0.9435483870967742,0.7777777777777778,0.750283848992336,0.5135537893840477
1918,Mariposa,CA,17789.0,47681.0,0.312,0.305,0.21,0.684,0.09300000000000001,0.028999999999999998,0.09,0.331,0.11599999999999999,R,0.5020518297824498,0.8457556935817807,0.6023976023976024,0.7980212490865142,0.41199617741300804
1919,Gogebic,MI,15824.0,35686.0,0.284,0.248,0.171,0.8079999999999999,0.106,0.006999999999999999,0.025,0.175,0.095,R,0.5406976744186046,0.9119433198380567,0.76,0.8383468149646107,0.3639408493427705
1920,Fentress,TN,17931.0,30259.0,0.233,0.235,0.187,0.861,0.099,0.0,0.021,0.233,0.10400000000000001,R,0.4898220958117227,0.9797979797979798,0.6993006993006993,0.7736322569851096,0.33450448943171046
1921,Alleghany,VA,16066.0,45007.0,0.29,0.185,0.174,0.8590000000000001,0.09300000000000001,0.01,0.016,0.243,0.051,R,0.49097472924187724,0.9302325581395349,0.7730000000000001,0.7922320428233537,0.4070085895680319
1922,Missaukee,MI,14988.0,41098.0,0.23800000000000002,0.16,0.223,0.78,0.125,0.002,0.049,0.222,0.11,R,0.5109420870029356,0.9605263157894737,0.799,0.7580064051240992,0.4067253803042434
1923,Pierce,GA,18934.0,40247.0,0.32,0.141,0.217,0.8420000000000001,0.11800000000000001,0.002,0.023,0.27,0.08900000000000001,R,0.4953522763282983,0.8603696098562629,0.743,0.7266293440371818,0.38354283299883807
1924,Luna,NM,24789.0,27476.0,0.23800000000000002,0.249,0.222,0.769,0.14800000000000002,0.013999999999999999,0.049,0.192,0.138,R,0.49832587034571785,0.3316582914572864,0.7367367367367368,0.6114808987857517,0.33817419016499256
1925,Archuleta,CO,12174.0,46646.0,0.397,0.156,0.214,0.716,0.134,0.002,0.09300000000000001,0.20600000000000002,0.08199999999999999,R,0.5094463610974207,0.7790110998990919,0.663,0.7948086085099392,0.4522753408904222
1926,White,IL,14464.0,44648.0,0.256,0.18,0.217,0.825,0.1,0.008,0.035,0.247,0.08800000000000001,R,0.484375,0.9788092835519676,0.775,0.7764103982300885,0.42139103982300885
1927,Buckingham,VA,17068.0,40331.0,0.242,0.231,0.242,0.785,0.154,0.005,0.019,0.35700000000000004,0.11199999999999999,R,0.55519100070307,0.6205493387589014,0.7149999999999999,0.7983946566674479,0.3753222404499649
1928,Hockley,TX,23322.0,50665.0,0.261,0.18,0.23199999999999998,0.768,0.177,0.001,0.024,0.201,0.064,R,0.4926249892805077,0.4923702950152594,0.7702297702297703,0.6865620444215762,0.4600377326129835
1929,Gulf,FL,15785.0,41788.0,0.26899999999999996,0.23399999999999999,0.24100000000000002,0.815,0.115,0.0,0.042,0.23,0.102,R,0.5850490972442192,0.7469635627530365,0.696,0.833006018371872,0.35502058916693063
1930,Otoe,NE,15842.0,50275.0,0.289,0.19699999999999998,0.221,0.8109999999999999,0.10300000000000001,0.002,0.039,0.214,0.046,R,0.4949501325590203,0.9206510681586979,0.7557557557557557,0.7374068930690569,0.5191894962757228
1931,Choctaw,AL,13395.0,33536.0,0.249,0.154,0.196,0.855,0.10300000000000001,0.001,0.008,0.307,0.136,R,0.47644643523702873,0.5635080645161291,0.775,0.7889511011571482,0.3288540500186637
1932,Hart,KY,18441.0,34774.0,0.212,0.17800000000000002,0.18899999999999997,0.742,0.163,0.003,0.048,0.282,0.096,R,0.49395369014695517,0.9321175278622087,0.7120000000000001,0.7495797407949677,0.37731142562767744
1933,Dakota,NE,20798.0,49786.0,0.21600000000000003,0.175,0.209,0.816,0.12300000000000001,0.002,0.025,0.153,0.07400000000000001,R,0.4856236176555438,0.5293522267206477,0.873,0.6051062602173286,0.4820175016828541
1934,Grayson,VA,15573.0,29942.0,0.231,0.19399999999999998,0.217,0.8190000000000001,0.125,0.011000000000000001,0.019,0.285,0.09,R,0.49284017209272457,0.9399796541200406,0.7759999999999999,0.8093495151865409,0.40210620946509984
1935,Sharp,AR,17055.0,30691.0,0.27699999999999997,0.19399999999999998,0.185,0.785,0.147,0.0,0.035,0.289,0.08800000000000001,R,0.48677807094693637,0.9601634320735445,0.7467467467467468,0.7852829082380534,0.33796540603928465
1936,Attala,MS,19175.0,32886.0,0.271,0.177,0.19399999999999998,0.787,0.152,0.002,0.011000000000000001,0.299,0.126,R,0.470612777053455,0.5566801619433198,0.7340000000000001,0.74122555410691,0.3464406779661017
1937,Mason,KY,17296.0,38824.0,0.309,0.165,0.22899999999999998,0.8220000000000001,0.11599999999999999,0.006,0.021,0.249,0.062,R,0.4897664199814986,0.9208633093525179,0.7800000000000001,0.7601757631822387,0.4120605920444033
1938,Presque Isle,MI,13037.0,41213.0,0.276,0.187,0.217,0.795,0.11699999999999999,0.0,0.045,0.248,0.131,R,0.4987343714044642,0.9766970618034448,0.768,0.829638720564547,0.34440438751246455
1939,Rush,IN,16991.0,45121.0,0.28800000000000003,0.14800000000000002,0.20800000000000002,0.8420000000000001,0.09,0.002,0.053,0.267,0.069,R,0.49520334294626567,0.9757330637007078,0.799,0.7669354364075098,0.45830145371078806
1940,Dixie,FL,16091.0,36292.0,0.239,0.204,0.21600000000000003,0.8029999999999999,0.09699999999999999,0.0,0.07,0.259,0.07200000000000001,R,0.5435336523522466,0.8670050761421321,0.649,0.8020011186377478,0.30513951898576847
